image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/zebra.png,face,mismatch,1.56,1.35,2
stimuli/scissor.png,scissor,match,1.42,2.67,1
stimuli/face.png,face,match,1.71,1.1,1
stimuli/scissor.png,zebra,mismatch,1.76,1.75,2
stimuli/zebra.png,face,mismatch,1.48,2.6,2
stimuli/banana.png,banana,match,1.1,1.74,1
stimuli/face.png,scissor,mismatch,1.43,1.54,2
stimuli/banana.png,banana,match,1.23,2.61,1
stimuli/scissor.png,face,mismatch,1.52,1.1,2
stimuli/banana.png,zebra,mismatch,1.26,2.52,2
stimuli/zebra.png,zebra,match,1.7,2.63,1
stimuli/scissor.png,scissor,match,1.23,2.47,1
stimuli/scissor.png,face,mismatch,1.13,2.57,2
stimuli/zebra.png,zebra,match,1.36,2.7,1
stimuli/face.png,zebra,mismatch,1.47,2.45,2
stimuli/face.png,face,match,1.96,2.13,1
stimuli/zebra.png,zebra,match,1.34,2.73,1
stimuli/zebra.png,face,mismatch,1.54,2.76,2
stimuli/banana.png,banana,match,1.58,1.46,1
stimuli/banana.png,scissor,mismatch,1.23,1.7,2
stimuli/zebra.png,zebra,match,1.97,1.38,1
stimuli/banana.png,face,mismatch,1.83,1.24,2
stimuli/face.png,scissor,mismatch,1.02,2.0,2
stimuli/face.png,face,match,1.4,2.86,1
stimuli/scissor.png,scissor,match,1.93,1.46,1
stimuli/face.png,banana,mismatch,1.06,2.0,2
stimuli/zebra.png,zebra,match,1.6,1.08,1
stimuli/scissor.png,face,mismatch,1.39,2.74,2
stimuli/zebra.png,zebra,match,1.66,1.39,1
stimuli/banana.png,banana,match,1.42,1.26,1
stimuli/scissor.png,banana,mismatch,1.41,2.49,2
stimuli/face.png,zebra,mismatch,1.89,2.29,2
stimuli/scissor.png,scissor,match,1.3,2.2,1
stimuli/zebra.png,face,mismatch,1.81,2.34,2
stimuli/banana.png,zebra,mismatch,1.89,1.96,2
stimuli/face.png,face,match,1.89,1.46,1
stimuli/banana.png,scissor,mismatch,1.29,2.23,2
stimuli/zebra.png,zebra,match,1.9,2.6,1
stimuli/scissor.png,zebra,mismatch,1.49,2.37,2
stimuli/face.png,face,match,1.55,1.7,1
stimuli/banana.png,zebra,mismatch,1.79,1.34,2
stimuli/banana.png,zebra,mismatch,1.9,2.47,2
stimuli/scissor.png,scissor,match,1.68,2.57,1
stimuli/face.png,scissor,mismatch,1.28,1.19,2
stimuli/zebra.png,face,mismatch,1.92,2.17,2
stimuli/zebra.png,zebra,match,1.18,2.61,1
stimuli/face.png,face,match,1.95,2.02,1
stimuli/scissor.png,zebra,mismatch,1.4,1.93,2
stimuli/zebra.png,zebra,match,1.84,2.02,1
stimuli/scissor.png,banana,mismatch,1.54,2.97,2
stimuli/banana.png,zebra,mismatch,1.34,1.51,2
stimuli/zebra.png,zebra,match,1.38,2.28,1
stimuli/banana.png,scissor,mismatch,1.43,2.53,2
stimuli/scissor.png,zebra,mismatch,1.9,2.46,2
stimuli/face.png,face,match,1.18,1.24,1
stimuli/scissor.png,scissor,match,1.49,1.93,1
stimuli/scissor.png,banana,mismatch,1.75,2.45,2
stimuli/zebra.png,zebra,match,1.77,1.01,1
stimuli/banana.png,banana,match,1.23,1.26,1
stimuli/face.png,scissor,mismatch,1.72,1.93,2
stimuli/banana.png,scissor,mismatch,1.66,1.48,2
stimuli/scissor.png,scissor,match,1.42,2.54,1
stimuli/scissor.png,zebra,mismatch,1.49,3.0,2
stimuli/banana.png,banana,match,1.34,2.12,1
stimuli/banana.png,banana,match,1.63,1.67,1
stimuli/scissor.png,zebra,mismatch,1.68,1.56,2
stimuli/scissor.png,zebra,mismatch,1.27,2.53,2
stimuli/face.png,face,match,1.65,1.69,1
stimuli/zebra.png,scissor,mismatch,1.51,1.44,2
stimuli/face.png,face,match,1.51,2.03,1
stimuli/face.png,face,match,1.26,2.91,1
stimuli/scissor.png,zebra,mismatch,1.43,1.18,2
stimuli/scissor.png,scissor,match,1.0,2.44,1
stimuli/zebra.png,banana,mismatch,1.41,1.71,2
stimuli/banana.png,banana,match,1.68,2.43,1
stimuli/face.png,face,match,1.85,2.17,1
stimuli/banana.png,zebra,mismatch,1.79,2.26,2
stimuli/banana.png,banana,match,1.18,2.72,1
stimuli/face.png,scissor,mismatch,1.41,2.66,2
stimuli/scissor.png,scissor,match,1.38,1.21,1
stimuli/face.png,face,match,1.96,1.28,1
stimuli/scissor.png,banana,mismatch,1.21,1.43,2
stimuli/zebra.png,zebra,match,1.76,1.77,1
stimuli/face.png,zebra,mismatch,1.2,1.98,2
stimuli/scissor.png,face,mismatch,1.76,1.07,2
stimuli/banana.png,banana,match,1.37,2.96,1
stimuli/scissor.png,scissor,match,1.52,1.27,1
stimuli/zebra.png,banana,mismatch,1.45,1.66,2
stimuli/banana.png,face,mismatch,1.54,1.32,2
stimuli/scissor.png,scissor,match,1.33,1.53,1
stimuli/banana.png,banana,match,1.6,1.62,1
stimuli/face.png,zebra,mismatch,1.52,2.17,2
stimuli/banana.png,banana,match,1.45,2.39,1
stimuli/face.png,face,match,1.31,2.56,1
stimuli/scissor.png,face,mismatch,1.73,2.94,2
stimuli/face.png,banana,mismatch,1.99,2.49,2
stimuli/banana.png,banana,match,1.56,2.65,1
stimuli/face.png,face,match,1.96,1.64,1
stimuli/banana.png,face,mismatch,1.73,1.73,2
stimuli/banana.png,zebra,mismatch,1.95,2.84,2
stimuli/scissor.png,scissor,match,1.1,1.22,1
stimuli/zebra.png,face,mismatch,1.91,2.17,2
stimuli/zebra.png,zebra,match,1.53,1.28,1
stimuli/scissor.png,banana,mismatch,1.6,2.19,2
stimuli/banana.png,banana,match,1.48,1.35,1
stimuli/scissor.png,zebra,mismatch,1.09,1.17,2
stimuli/face.png,face,match,1.94,2.55,1
stimuli/face.png,face,match,1.37,2.17,1
stimuli/banana.png,face,mismatch,1.04,2.63,2
stimuli/zebra.png,zebra,match,1.5,2.88,1
stimuli/face.png,banana,mismatch,1.38,2.5,2
stimuli/zebra.png,zebra,match,1.15,2.12,1
stimuli/scissor.png,scissor,match,1.21,1.31,1
stimuli/banana.png,face,mismatch,1.32,2.66,2
stimuli/face.png,zebra,mismatch,1.35,1.24,2
stimuli/scissor.png,scissor,match,1.31,2.6,1
stimuli/zebra.png,zebra,match,1.85,1.47,1
stimuli/scissor.png,zebra,mismatch,1.05,1.36,2
stimuli/scissor.png,scissor,match,1.56,2.01,1
stimuli/zebra.png,banana,mismatch,1.41,2.84,2
stimuli/scissor.png,scissor,match,1.39,1.5,1
stimuli/scissor.png,zebra,mismatch,1.76,2.49,2
stimuli/banana.png,scissor,mismatch,1.9,2.38,2
stimuli/banana.png,banana,match,1.44,2.62,1
stimuli/scissor.png,banana,mismatch,1.75,2.03,2
stimuli/zebra.png,zebra,match,1.91,1.82,1
stimuli/face.png,face,match,1.69,2.85,1
stimuli/banana.png,scissor,mismatch,1.93,2.02,2
stimuli/banana.png,scissor,mismatch,1.31,2.72,2
stimuli/scissor.png,scissor,match,1.25,2.92,1
stimuli/face.png,banana,mismatch,1.65,1.4,2
stimuli/face.png,scissor,mismatch,1.17,2.38,2
stimuli/banana.png,banana,match,1.08,2.0,1
stimuli/zebra.png,zebra,match,1.41,2.75,1
stimuli/zebra.png,banana,mismatch,1.81,1.61,2
stimuli/banana.png,banana,match,1.24,2.11,1
stimuli/banana.png,zebra,mismatch,1.81,2.05,2
stimuli/scissor.png,banana,mismatch,1.98,1.54,2
stimuli/face.png,face,match,1.6,2.86,1
stimuli/scissor.png,zebra,mismatch,1.07,2.48,2
stimuli/scissor.png,scissor,match,1.6,2.35,1
stimuli/zebra.png,banana,mismatch,1.04,2.9,2
stimuli/scissor.png,banana,mismatch,1.37,2.63,2
stimuli/zebra.png,zebra,match,1.94,2.45,1
stimuli/scissor.png,face,mismatch,1.94,2.6,2
stimuli/scissor.png,scissor,match,1.36,1.24,1
stimuli/zebra.png,scissor,mismatch,1.46,2.26,2
stimuli/face.png,scissor,mismatch,1.92,1.92,2
stimuli/zebra.png,zebra,match,1.07,1.36,1
stimuli/face.png,face,match,1.54,1.87,1
stimuli/zebra.png,banana,mismatch,1.69,2.87,2
stimuli/scissor.png,banana,mismatch,1.96,2.41,2
stimuli/scissor.png,scissor,match,1.54,1.47,1
stimuli/banana.png,zebra,mismatch,1.41,1.3,2
stimuli/zebra.png,zebra,match,1.83,1.2,1
stimuli/scissor.png,scissor,match,1.35,2.41,1
stimuli/scissor.png,banana,mismatch,1.35,1.97,2
stimuli/banana.png,banana,match,1.15,2.81,1
stimuli/zebra.png,zebra,match,1.38,1.47,1
stimuli/zebra.png,face,mismatch,1.96,1.75,2
stimuli/face.png,face,match,1.92,1.61,1
stimuli/face.png,scissor,mismatch,1.27,1.13,2
stimuli/scissor.png,face,mismatch,1.55,2.37,2
stimuli/banana.png,banana,match,1.74,1.09,1
stimuli/scissor.png,banana,mismatch,1.97,2.59,2
stimuli/zebra.png,face,mismatch,1.05,2.99,2
stimuli/face.png,face,match,1.09,2.99,1
stimuli/banana.png,banana,match,1.07,2.65,1
stimuli/banana.png,scissor,mismatch,1.39,1.15,2
stimuli/scissor.png,scissor,match,1.3,1.79,1
stimuli/face.png,face,match,1.36,1.86,1
stimuli/banana.png,scissor,mismatch,1.45,1.33,2
stimuli/banana.png,banana,match,1.26,1.02,1
stimuli/scissor.png,scissor,match,1.91,1.4,1
stimuli/banana.png,scissor,mismatch,1.85,1.78,2
stimuli/face.png,banana,mismatch,1.33,1.71,2
stimuli/scissor.png,scissor,match,1.28,1.14,1
stimuli/zebra.png,banana,mismatch,1.65,1.64,2
stimuli/zebra.png,zebra,match,1.16,1.1,1
stimuli/banana.png,banana,match,1.26,2.74,1
stimuli/face.png,banana,mismatch,1.69,1.1,2
stimuli/zebra.png,zebra,match,1.69,2.61,1
stimuli/zebra.png,scissor,mismatch,1.78,1.43,2
stimuli/face.png,banana,mismatch,1.78,2.64,2
stimuli/banana.png,banana,match,1.58,1.46,1
stimuli/zebra.png,scissor,mismatch,1.32,1.21,2
stimuli/scissor.png,scissor,match,1.16,1.11,1
stimuli/banana.png,banana,match,1.43,2.46,1
stimuli/zebra.png,face,mismatch,1.13,1.48,2
stimuli/zebra.png,zebra,match,1.02,2.9,1
stimuli/scissor.png,scissor,match,1.58,1.22,1
stimuli/zebra.png,banana,mismatch,1.28,1.48,2
stimuli/face.png,face,match,1.67,2.06,1
stimuli/face.png,face,match,1.7,2.22,1
stimuli/zebra.png,scissor,mismatch,1.3,1.05,2
stimuli/banana.png,banana,match,1.25,1.89,1
stimuli/zebra.png,face,mismatch,1.18,1.95,2
stimuli/zebra.png,zebra,match,1.86,2.2,1
stimuli/face.png,scissor,mismatch,1.67,1.32,2
stimuli/face.png,face,match,1.4,1.19,1
stimuli/banana.png,zebra,mismatch,1.08,1.94,2
stimuli/face.png,face,match,1.3,2.19,1
stimuli/zebra.png,zebra,match,1.28,1.32,1
stimuli/banana.png,scissor,mismatch,1.35,1.22,2
stimuli/scissor.png,banana,mismatch,1.02,2.32,2
stimuli/face.png,face,match,1.03,2.85,1
stimuli/zebra.png,zebra,match,1.53,2.54,1
stimuli/zebra.png,scissor,mismatch,1.63,1.04,2
stimuli/face.png,banana,mismatch,1.19,1.07,2
stimuli/scissor.png,scissor,match,1.77,1.19,1
stimuli/zebra.png,banana,mismatch,1.05,2.37,2
stimuli/zebra.png,zebra,match,1.52,2.94,1
stimuli/scissor.png,scissor,match,1.12,1.59,1
stimuli/face.png,zebra,mismatch,1.93,2.67,2
stimuli/zebra.png,scissor,mismatch,1.15,1.91,2
stimuli/scissor.png,scissor,match,1.32,1.09,1
stimuli/banana.png,banana,match,1.05,1.25,1
stimuli/face.png,banana,mismatch,1.04,1.76,2
stimuli/banana.png,zebra,mismatch,1.07,2.24,2
stimuli/banana.png,banana,match,1.37,2.3,1
stimuli/face.png,zebra,mismatch,1.63,1.68,2
stimuli/face.png,face,match,1.02,3.0,1
stimuli/scissor.png,scissor,match,1.51,1.48,1
stimuli/face.png,banana,mismatch,1.54,2.59,2
stimuli/zebra.png,zebra,match,1.82,1.02,1
stimuli/face.png,zebra,mismatch,1.61,2.89,2
stimuli/zebra.png,zebra,match,1.63,2.97,1
stimuli/banana.png,banana,match,1.16,2.88,1
stimuli/face.png,zebra,mismatch,1.22,1.51,2
stimuli/banana.png,banana,match,1.53,2.36,1
stimuli/scissor.png,scissor,match,1.23,1.25,1
stimuli/zebra.png,face,mismatch,1.01,1.16,2
stimuli/face.png,face,match,1.95,2.3,1
stimuli/face.png,scissor,mismatch,1.87,1.36,2
stimuli/zebra.png,banana,mismatch,1.5,1.14,2
