image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/zebra.png,scissor,mismatch,1.64,1.57,1
stimuli/zebra.png,zebra,match,1.93,1.28,2
stimuli/scissor.png,banana,mismatch,1.94,2.32,1
stimuli/zebra.png,zebra,match,1.38,1.04,2
stimuli/banana.png,banana,match,1.13,2.59,2
stimuli/zebra.png,banana,mismatch,1.19,2.65,1
stimuli/banana.png,banana,match,1.14,2.53,2
stimuli/banana.png,scissor,mismatch,1.63,2.67,1
stimuli/scissor.png,banana,mismatch,1.45,1.88,1
stimuli/face.png,face,match,1.35,2.25,2
stimuli/banana.png,face,mismatch,1.43,2.92,1
stimuli/face.png,face,match,1.85,2.43,2
stimuli/face.png,zebra,mismatch,1.39,2.66,1
stimuli/zebra.png,banana,mismatch,1.55,1.08,1
stimuli/banana.png,banana,match,1.95,1.39,2
stimuli/banana.png,banana,match,1.87,2.08,2
stimuli/face.png,scissor,mismatch,1.62,1.74,1
stimuli/banana.png,scissor,mismatch,1.9,1.51,1
stimuli/scissor.png,scissor,match,1.38,2.99,2
stimuli/banana.png,zebra,mismatch,1.75,2.27,1
stimuli/zebra.png,zebra,match,1.57,1.68,2
stimuli/face.png,face,match,1.81,2.29,2
stimuli/face.png,scissor,mismatch,1.68,2.18,1
stimuli/zebra.png,zebra,match,1.74,2.34,2
stimuli/face.png,zebra,mismatch,1.39,2.21,1
stimuli/scissor.png,banana,mismatch,1.04,2.66,1
stimuli/zebra.png,zebra,match,1.84,1.1,2
stimuli/banana.png,banana,match,1.28,1.44,2
stimuli/scissor.png,face,mismatch,1.4,2.83,1
stimuli/zebra.png,zebra,match,1.39,2.74,2
stimuli/banana.png,banana,match,1.43,1.45,2
stimuli/scissor.png,banana,mismatch,1.8,2.18,1
stimuli/zebra.png,zebra,match,1.22,1.81,2
stimuli/scissor.png,scissor,match,1.22,2.96,2
stimuli/face.png,zebra,mismatch,1.65,2.63,1
stimuli/banana.png,zebra,mismatch,1.5,1.94,1
stimuli/banana.png,banana,match,1.68,2.01,2
stimuli/face.png,face,match,1.41,2.67,2
stimuli/zebra.png,face,mismatch,1.64,1.11,1
stimuli/banana.png,banana,match,1.85,1.7,2
stimuli/face.png,scissor,mismatch,1.06,1.26,1
stimuli/face.png,face,match,1.14,1.91,2
stimuli/zebra.png,face,mismatch,1.16,1.21,1
stimuli/scissor.png,zebra,mismatch,1.73,1.51,1
stimuli/face.png,face,match,1.29,1.6,2
stimuli/banana.png,face,mismatch,1.92,2.5,1
stimuli/scissor.png,scissor,match,1.55,2.67,2
stimuli/banana.png,scissor,mismatch,1.05,1.78,1
stimuli/banana.png,banana,match,1.61,1.71,2
stimuli/face.png,face,match,1.88,2.22,2
stimuli/zebra.png,banana,mismatch,1.59,2.49,1
stimuli/scissor.png,banana,mismatch,1.94,2.14,1
stimuli/banana.png,banana,match,1.49,2.43,2
stimuli/scissor.png,banana,mismatch,1.29,1.45,1
stimuli/face.png,face,match,1.75,1.63,2
stimuli/banana.png,banana,match,1.4,1.38,2
stimuli/scissor.png,banana,mismatch,1.23,2.08,1
stimuli/banana.png,face,mismatch,1.12,2.42,1
stimuli/zebra.png,zebra,match,1.7,1.16,2
stimuli/zebra.png,zebra,match,1.41,2.16,2
stimuli/scissor.png,zebra,mismatch,1.67,2.07,1
stimuli/scissor.png,scissor,match,1.46,1.65,2
stimuli/banana.png,zebra,mismatch,1.89,2.61,1
stimuli/banana.png,banana,match,1.43,1.39,2
stimuli/scissor.png,scissor,match,2.0,2.04,2
stimuli/scissor.png,zebra,mismatch,1.2,2.57,1
stimuli/face.png,scissor,mismatch,1.87,2.28,1
stimuli/zebra.png,zebra,match,1.42,1.39,2
stimuli/scissor.png,zebra,mismatch,1.86,1.97,1
stimuli/scissor.png,scissor,match,1.69,2.35,2
stimuli/face.png,face,match,1.03,2.72,2
stimuli/scissor.png,zebra,mismatch,1.26,2.01,1
stimuli/banana.png,banana,match,1.46,1.99,2
stimuli/banana.png,banana,match,1.65,2.5,2
stimuli/face.png,zebra,mismatch,1.4,1.75,1
stimuli/zebra.png,zebra,match,1.5,1.54,2
stimuli/scissor.png,scissor,match,1.1,2.52,2
stimuli/zebra.png,face,mismatch,1.64,2.93,1
stimuli/face.png,face,match,1.07,1.82,2
stimuli/banana.png,zebra,mismatch,1.98,1.13,1
stimuli/banana.png,zebra,mismatch,1.44,2.09,1
stimuli/zebra.png,zebra,match,1.66,1.91,2
stimuli/face.png,banana,mismatch,1.66,1.99,1
stimuli/banana.png,banana,match,1.27,1.17,2
stimuli/face.png,banana,mismatch,1.89,1.43,1
stimuli/scissor.png,scissor,match,1.34,2.21,2
stimuli/zebra.png,zebra,match,1.9,1.25,2
stimuli/banana.png,zebra,mismatch,1.38,2.49,1
stimuli/face.png,face,match,1.59,1.12,2
stimuli/banana.png,face,mismatch,1.43,2.88,1
stimuli/banana.png,banana,match,1.88,1.28,2
stimuli/scissor.png,face,mismatch,1.82,2.76,1
stimuli/face.png,face,match,1.78,2.93,2
stimuli/banana.png,scissor,mismatch,1.88,2.94,1
stimuli/zebra.png,zebra,match,1.87,2.34,2
stimuli/banana.png,zebra,mismatch,1.38,1.01,1
stimuli/scissor.png,zebra,mismatch,1.23,2.65,1
stimuli/scissor.png,scissor,match,1.7,1.35,2
stimuli/zebra.png,zebra,match,1.55,1.78,2
stimuli/zebra.png,scissor,mismatch,1.02,1.08,1
stimuli/scissor.png,scissor,match,1.05,2.68,2
stimuli/zebra.png,scissor,mismatch,1.69,1.0,1
stimuli/banana.png,banana,match,1.86,1.32,2
stimuli/face.png,face,match,1.07,1.02,2
stimuli/banana.png,scissor,mismatch,1.89,1.49,1
stimuli/scissor.png,scissor,match,1.32,2.34,2
stimuli/zebra.png,banana,mismatch,1.28,1.2,1
stimuli/face.png,banana,mismatch,1.23,1.1,1
stimuli/face.png,face,match,1.87,2.46,2
stimuli/scissor.png,face,mismatch,1.26,1.44,1
stimuli/scissor.png,scissor,match,1.2,2.78,2
stimuli/zebra.png,face,mismatch,1.76,2.21,1
stimuli/face.png,scissor,mismatch,1.05,2.54,1
stimuli/face.png,face,match,1.62,1.59,2
stimuli/scissor.png,scissor,match,1.17,2.18,2
stimuli/zebra.png,scissor,mismatch,1.42,1.35,1
stimuli/zebra.png,banana,mismatch,1.62,1.05,1
stimuli/face.png,face,match,1.39,2.75,2
stimuli/zebra.png,banana,mismatch,1.34,2.25,1
stimuli/zebra.png,face,mismatch,1.83,2.7,1
stimuli/banana.png,banana,match,1.83,1.99,2
stimuli/banana.png,face,mismatch,1.19,2.26,1
stimuli/scissor.png,banana,mismatch,1.23,2.6,1
stimuli/scissor.png,scissor,match,1.89,2.47,2
stimuli/face.png,scissor,mismatch,1.84,2.38,1
stimuli/face.png,banana,mismatch,1.33,2.94,1
stimuli/scissor.png,scissor,match,1.77,1.6,2
stimuli/zebra.png,banana,mismatch,1.37,2.52,1
stimuli/scissor.png,face,mismatch,1.45,1.0,1
stimuli/face.png,face,match,1.28,1.88,2
stimuli/zebra.png,zebra,match,1.87,2.62,2
stimuli/scissor.png,face,mismatch,1.89,1.21,1
stimuli/banana.png,banana,match,1.83,2.3,2
stimuli/scissor.png,banana,mismatch,1.36,2.85,1
stimuli/face.png,face,match,1.14,2.59,2
stimuli/scissor.png,zebra,mismatch,1.53,2.34,1
stimuli/zebra.png,zebra,match,1.41,1.68,2
stimuli/zebra.png,face,mismatch,1.41,2.86,1
stimuli/scissor.png,banana,mismatch,1.52,1.49,1
stimuli/scissor.png,scissor,match,1.09,1.35,2
stimuli/zebra.png,scissor,mismatch,1.35,1.73,1
stimuli/face.png,face,match,1.05,2.89,2
stimuli/scissor.png,zebra,mismatch,1.95,1.31,1
stimuli/scissor.png,zebra,mismatch,1.68,1.32,1
stimuli/zebra.png,zebra,match,1.69,1.83,2
stimuli/banana.png,banana,match,1.31,2.37,2
stimuli/banana.png,zebra,mismatch,1.13,1.27,1
stimuli/zebra.png,zebra,match,1.54,1.47,2
stimuli/scissor.png,scissor,match,1.32,1.22,2
stimuli/face.png,scissor,mismatch,1.9,2.13,1
stimuli/zebra.png,zebra,match,1.52,2.74,2
stimuli/face.png,face,match,1.31,2.49,2
stimuli/face.png,banana,mismatch,1.06,1.73,1
stimuli/zebra.png,zebra,match,1.67,2.25,2
stimuli/zebra.png,zebra,match,1.1,2.85,2
stimuli/scissor.png,face,mismatch,1.25,1.3,1
stimuli/banana.png,banana,match,1.37,2.31,2
stimuli/zebra.png,banana,mismatch,1.99,1.29,1
stimuli/banana.png,banana,match,1.17,2.27,2
stimuli/face.png,zebra,mismatch,1.07,2.18,1
stimuli/scissor.png,face,mismatch,1.27,1.32,1
stimuli/zebra.png,zebra,match,1.58,2.85,2
stimuli/zebra.png,face,mismatch,1.95,2.75,1
stimuli/scissor.png,scissor,match,1.54,2.15,2
stimuli/zebra.png,face,mismatch,1.07,1.3,1
stimuli/scissor.png,zebra,mismatch,1.75,1.93,1
stimuli/banana.png,banana,match,2.0,2.37,2
stimuli/scissor.png,scissor,match,1.85,2.12,2
stimuli/banana.png,scissor,mismatch,1.13,1.57,1
stimuli/scissor.png,banana,mismatch,1.93,2.1,1
stimuli/banana.png,banana,match,1.45,1.47,2
stimuli/scissor.png,zebra,mismatch,1.06,2.27,1
stimuli/scissor.png,scissor,match,1.75,2.71,2
stimuli/zebra.png,zebra,match,1.12,2.08,2
stimuli/zebra.png,face,mismatch,1.09,1.24,1
stimuli/banana.png,banana,match,1.22,2.72,2
stimuli/face.png,face,match,1.09,1.18,2
stimuli/face.png,scissor,mismatch,1.1,2.22,1
stimuli/banana.png,zebra,mismatch,1.94,1.43,1
stimuli/banana.png,banana,match,1.34,2.02,2
stimuli/scissor.png,scissor,match,1.63,2.79,2
stimuli/face.png,zebra,mismatch,1.75,1.89,1
stimuli/banana.png,scissor,mismatch,1.72,2.37,1
stimuli/banana.png,banana,match,1.34,2.71,2
stimuli/face.png,face,match,1.18,2.24,2
stimuli/face.png,scissor,mismatch,2.0,1.93,1
stimuli/banana.png,banana,match,1.17,1.93,2
stimuli/scissor.png,banana,mismatch,1.8,1.99,1
stimuli/banana.png,zebra,mismatch,1.66,1.48,1
stimuli/scissor.png,scissor,match,1.47,1.78,2
stimuli/face.png,scissor,mismatch,1.85,1.78,1
stimuli/zebra.png,zebra,match,1.8,2.97,2
stimuli/zebra.png,zebra,match,1.52,2.27,2
stimuli/face.png,scissor,mismatch,1.59,1.11,1
stimuli/face.png,scissor,mismatch,1.71,2.77,1
stimuli/scissor.png,scissor,match,1.28,1.65,2
stimuli/face.png,zebra,mismatch,1.91,1.46,1
stimuli/face.png,scissor,mismatch,1.23,1.73,1
stimuli/zebra.png,zebra,match,1.59,2.55,2
stimuli/face.png,zebra,mismatch,1.52,2.42,1
stimuli/scissor.png,scissor,match,1.62,2.81,2
stimuli/scissor.png,banana,mismatch,1.04,1.84,1
stimuli/zebra.png,zebra,match,1.77,2.7,2
stimuli/zebra.png,scissor,mismatch,1.02,2.07,1
stimuli/face.png,face,match,1.28,1.24,2
stimuli/scissor.png,scissor,match,1.85,1.03,2
stimuli/face.png,zebra,mismatch,1.95,1.78,1
stimuli/face.png,banana,mismatch,1.97,2.69,1
stimuli/scissor.png,scissor,match,1.81,2.07,2
stimuli/banana.png,scissor,mismatch,1.84,1.57,1
stimuli/scissor.png,banana,mismatch,1.06,2.48,1
stimuli/face.png,face,match,1.09,1.77,2
stimuli/zebra.png,zebra,match,1.1,2.32,2
stimuli/banana.png,scissor,mismatch,1.45,2.95,1
stimuli/zebra.png,scissor,mismatch,1.85,2.41,1
stimuli/face.png,face,match,1.02,2.0,2
stimuli/scissor.png,zebra,mismatch,1.48,1.13,1
stimuli/face.png,face,match,1.58,1.72,2
stimuli/zebra.png,zebra,match,1.47,1.22,2
stimuli/zebra.png,banana,mismatch,1.93,2.0,1
stimuli/banana.png,banana,match,1.27,2.35,2
stimuli/zebra.png,zebra,match,1.9,2.01,2
stimuli/banana.png,zebra,mismatch,1.95,2.65,1
stimuli/banana.png,banana,match,1.61,1.95,2
stimuli/face.png,face,match,1.04,2.25,2
stimuli/zebra.png,face,mismatch,1.44,2.23,1
stimuli/face.png,face,match,1.1,2.25,2
stimuli/face.png,scissor,mismatch,1.79,2.79,1
stimuli/banana.png,scissor,mismatch,1.84,2.09,1
stimuli/face.png,face,match,1.27,1.98,2
stimuli/zebra.png,zebra,match,1.65,1.56,2
stimuli/face.png,banana,mismatch,1.08,2.39,1
stimuli/banana.png,scissor,mismatch,1.68,1.67,1
stimuli/zebra.png,zebra,match,1.63,1.29,2
stimuli/scissor.png,scissor,match,1.65,1.71,2
stimuli/scissor.png,zebra,mismatch,1.95,1.04,1
stimuli/banana.png,scissor,mismatch,1.49,1.2,1
stimuli/banana.png,banana,match,1.75,2.57,2
stimuli/scissor.png,scissor,match,1.64,2.54,2
stimuli/zebra.png,banana,mismatch,1.04,2.68,1
stimuli/zebra.png,face,mismatch,1.99,2.83,1
stimuli/banana.png,banana,match,1.78,2.81,2
stimuli/banana.png,scissor,mismatch,1.3,2.13,1
stimuli/zebra.png,scissor,mismatch,1.5,2.42,1
stimuli/face.png,face,match,1.91,2.82,2
