image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/banana.png,scissor,mismatch,1.06,2.06,1
stimuli/banana.png,face,mismatch,1.06,2.71,1
stimuli/face.png,face,match,1.7,1.9,2
stimuli/scissor.png,scissor,match,1.53,2.5,2
stimuli/scissor.png,banana,mismatch,1.27,2.94,1
stimuli/face.png,scissor,mismatch,1.35,2.73,1
stimuli/banana.png,banana,match,1.89,2.01,2
stimuli/scissor.png,scissor,match,1.03,1.58,2
stimuli/face.png,scissor,mismatch,1.71,1.5,1
stimuli/zebra.png,zebra,match,1.53,1.35,2
stimuli/face.png,face,match,1.28,2.62,2
stimuli/banana.png,scissor,mismatch,1.95,1.69,1
stimuli/scissor.png,scissor,match,1.64,1.65,2
stimuli/banana.png,banana,match,1.72,1.57,2
stimuli/scissor.png,zebra,mismatch,1.7,1.16,1
stimuli/banana.png,banana,match,1.54,2.8,2
stimuli/scissor.png,scissor,match,1.01,1.24,2
stimuli/zebra.png,banana,mismatch,1.37,2.27,1
stimuli/zebra.png,banana,mismatch,1.9,2.86,1
stimuli/face.png,face,match,1.14,2.73,2
stimuli/banana.png,banana,match,1.45,2.36,2
stimuli/scissor.png,zebra,mismatch,1.7,1.64,1
stimuli/scissor.png,banana,mismatch,1.46,2.18,1
stimuli/banana.png,banana,match,1.67,1.19,2
stimuli/face.png,scissor,mismatch,1.56,1.27,1
stimuli/banana.png,banana,match,1.91,2.51,2
stimuli/scissor.png,zebra,mismatch,1.78,2.45,1
stimuli/zebra.png,face,mismatch,1.44,2.89,1
stimuli/banana.png,banana,match,1.54,1.67,2
stimuli/zebra.png,zebra,match,1.05,2.21,2
stimuli/zebra.png,face,mismatch,1.66,1.28,1
stimuli/scissor.png,scissor,match,1.18,2.27,2
stimuli/banana.png,banana,match,1.51,1.2,2
stimuli/scissor.png,face,mismatch,1.61,2.62,1
stimuli/banana.png,banana,match,1.18,2.23,2
stimuli/face.png,scissor,mismatch,1.67,1.34,1
stimuli/zebra.png,zebra,match,1.49,2.27,2
stimuli/scissor.png,banana,mismatch,1.33,2.4,1
stimuli/banana.png,scissor,mismatch,1.64,1.19,1
stimuli/scissor.png,scissor,match,1.03,2.95,2
stimuli/zebra.png,zebra,match,1.91,1.13,2
stimuli/face.png,zebra,mismatch,1.86,1.74,1
stimuli/scissor.png,scissor,match,1.22,1.52,2
stimuli/zebra.png,zebra,match,1.52,2.07,2
stimuli/zebra.png,face,mismatch,1.47,2.04,1
stimuli/face.png,face,match,1.46,1.75,2
stimuli/scissor.png,zebra,mismatch,1.64,1.63,1
stimuli/scissor.png,zebra,mismatch,1.47,2.31,1
stimuli/banana.png,banana,match,1.13,2.38,2
stimuli/banana.png,face,mismatch,1.18,2.7,1
stimuli/scissor.png,banana,mismatch,1.76,1.34,1
stimuli/scissor.png,scissor,match,1.95,1.82,2
stimuli/face.png,face,match,1.61,2.92,2
stimuli/zebra.png,scissor,mismatch,1.88,2.84,1
stimuli/zebra.png,banana,mismatch,1.24,1.51,1
stimuli/face.png,face,match,1.27,2.99,2
stimuli/zebra.png,zebra,match,1.6,2.23,2
stimuli/face.png,zebra,mismatch,1.76,1.77,1
stimuli/banana.png,banana,match,1.65,1.79,2
stimuli/face.png,face,match,1.04,1.76,2
stimuli/banana.png,scissor,mismatch,1.58,1.4,1
stimuli/scissor.png,face,mismatch,1.16,2.96,1
stimuli/zebra.png,zebra,match,1.88,1.07,2
stimuli/banana.png,scissor,mismatch,1.89,2.53,1
stimuli/face.png,banana,mismatch,1.04,1.73,1
stimuli/zebra.png,zebra,match,1.7,1.91,2
stimuli/face.png,banana,mismatch,1.35,1.28,1
stimuli/face.png,face,match,1.6,1.24,2
stimuli/banana.png,banana,match,1.85,3.0,2
stimuli/banana.png,scissor,mismatch,1.15,1.76,1
stimuli/face.png,banana,mismatch,1.01,1.12,1
stimuli/scissor.png,scissor,match,1.82,2.36,2
stimuli/zebra.png,scissor,mismatch,1.17,2.09,1
stimuli/banana.png,face,mismatch,1.96,2.04,1
stimuli/zebra.png,zebra,match,1.07,1.38,2
stimuli/scissor.png,zebra,mismatch,1.61,1.76,1
stimuli/zebra.png,zebra,match,1.61,1.36,2
stimuli/zebra.png,zebra,match,1.47,2.07,2
stimuli/scissor.png,zebra,mismatch,1.89,1.4,1
stimuli/banana.png,banana,match,1.01,2.84,2
stimuli/banana.png,face,mismatch,1.97,1.35,1
stimuli/zebra.png,face,mismatch,1.97,1.19,1
stimuli/zebra.png,zebra,match,1.37,2.76,2
stimuli/face.png,zebra,mismatch,1.99,2.21,1
stimuli/face.png,zebra,mismatch,1.1,2.57,1
stimuli/zebra.png,zebra,match,1.68,1.81,2
stimuli/face.png,zebra,mismatch,1.57,1.04,1
stimuli/zebra.png,zebra,match,1.48,2.89,2
stimuli/banana.png,zebra,mismatch,1.08,1.71,1
stimuli/scissor.png,scissor,match,1.06,2.14,2
stimuli/face.png,face,match,1.5,2.84,2
stimuli/banana.png,zebra,mismatch,1.96,1.79,1
stimuli/scissor.png,scissor,match,1.39,2.89,2
stimuli/face.png,face,match,1.55,2.23,2
stimuli/face.png,scissor,mismatch,1.44,1.65,1
stimuli/banana.png,banana,match,1.32,2.67,2
stimuli/face.png,banana,mismatch,1.77,1.17,1
stimuli/face.png,face,match,2.0,1.24,2
stimuli/scissor.png,face,mismatch,1.07,1.96,1
stimuli/zebra.png,zebra,match,1.89,2.09,2
stimuli/zebra.png,zebra,match,1.99,2.67,2
stimuli/banana.png,scissor,mismatch,1.67,2.05,1
stimuli/scissor.png,banana,mismatch,1.68,2.55,1
stimuli/scissor.png,scissor,match,1.9,1.7,2
