image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/banana.png,zebra,mismatch,1.8,2.26,2
stimuli/scissor.png,scissor,match,1.78,1.27,1
stimuli/face.png,banana,mismatch,1.62,1.15,2
stimuli/banana.png,zebra,mismatch,1.16,1.76,2
stimuli/face.png,face,match,1.44,1.54,1
stimuli/scissor.png,scissor,match,1.69,2.9,1
stimuli/banana.png,face,mismatch,1.86,1.27,2
stimuli/banana.png,banana,match,1.1,2.63,1
stimuli/face.png,face,match,1.75,2.43,1
stimuli/zebra.png,banana,mismatch,1.08,2.7,2
stimuli/scissor.png,scissor,match,1.25,1.84,1
stimuli/banana.png,zebra,mismatch,1.63,1.78,2
stimuli/scissor.png,scissor,match,1.96,1.71,1
stimuli/zebra.png,banana,mismatch,1.93,2.67,2
stimuli/face.png,face,match,1.96,1.32,1
stimuli/zebra.png,zebra,match,1.31,2.28,1
stimuli/zebra.png,face,mismatch,1.15,1.83,2
stimuli/banana.png,banana,match,1.2,2.93,1
stimuli/banana.png,zebra,mismatch,1.65,1.79,2
stimuli/zebra.png,zebra,match,1.02,2.37,1
stimuli/scissor.png,face,mismatch,1.38,2.25,2
stimuli/scissor.png,face,mismatch,1.47,1.57,2
stimuli/banana.png,banana,match,1.77,1.4,1
stimuli/scissor.png,banana,mismatch,1.13,1.23,2
stimuli/scissor.png,scissor,match,1.34,2.54,1
stimuli/face.png,banana,mismatch,1.51,2.87,2
stimuli/banana.png,banana,match,1.75,2.32,1
stimuli/banana.png,banana,match,1.43,1.51,1
stimuli/scissor.png,banana,mismatch,1.05,1.43,2
stimuli/face.png,face,match,1.53,2.12,1
stimuli/face.png,banana,mismatch,1.65,2.18,2
stimuli/zebra.png,zebra,match,1.62,2.6,1
stimuli/zebra.png,banana,mismatch,1.37,2.87,2
stimuli/scissor.png,scissor,match,1.67,1.73,1
stimuli/banana.png,scissor,mismatch,1.46,1.33,2
stimuli/banana.png,banana,match,1.01,1.93,1
stimuli/face.png,face,match,1.5,2.66,1
stimuli/banana.png,zebra,mismatch,1.44,2.74,2
stimuli/zebra.png,zebra,match,1.71,1.51,1
stimuli/banana.png,face,mismatch,1.48,2.08,2
stimuli/face.png,face,match,1.58,1.32,1
stimuli/face.png,zebra,mismatch,1.11,1.67,2
stimuli/banana.png,zebra,mismatch,1.8,1.47,2
stimuli/scissor.png,scissor,match,1.74,2.5,1
stimuli/zebra.png,face,mismatch,1.9,2.98,2
stimuli/scissor.png,banana,mismatch,1.52,1.09,2
stimuli/zebra.png,zebra,match,1.23,1.43,1
stimuli/face.png,zebra,mismatch,1.42,2.43,2
stimuli/banana.png,scissor,mismatch,1.31,2.3,2
stimuli/scissor.png,scissor,match,1.85,1.86,1
stimuli/zebra.png,zebra,match,1.02,2.12,1
stimuli/zebra.png,banana,mismatch,1.1,2.03,2
stimuli/face.png,face,match,1.22,1.65,1
stimuli/zebra.png,face,mismatch,1.92,2.17,2
stimuli/scissor.png,face,mismatch,1.72,2.01,2
stimuli/zebra.png,zebra,match,1.84,2.35,1
stimuli/scissor.png,banana,mismatch,1.14,1.98,2
stimuli/face.png,face,match,1.91,1.62,1
stimuli/banana.png,banana,match,1.07,1.01,1
stimuli/scissor.png,banana,mismatch,1.67,1.18,2
stimuli/scissor.png,banana,mismatch,1.81,2.12,2
stimuli/face.png,face,match,1.57,2.84,1
stimuli/zebra.png,zebra,match,1.52,1.93,1
stimuli/banana.png,scissor,mismatch,1.38,1.73,2
stimuli/face.png,face,match,1.43,1.79,1
stimuli/face.png,zebra,mismatch,1.9,2.51,2
stimuli/banana.png,face,mismatch,1.31,1.47,2
stimuli/scissor.png,scissor,match,1.15,1.63,1
stimuli/zebra.png,zebra,match,1.1,2.27,1
stimuli/banana.png,zebra,mismatch,1.32,1.15,2
stimuli/face.png,face,match,1.46,1.64,1
stimuli/zebra.png,face,mismatch,1.95,2.51,2
stimuli/face.png,scissor,mismatch,1.66,1.63,2
stimuli/face.png,face,match,1.9,1.92,1
stimuli/banana.png,banana,match,1.08,2.51,1
stimuli/face.png,scissor,mismatch,1.1,1.9,2
stimuli/zebra.png,zebra,match,1.41,1.22,1
stimuli/face.png,face,match,1.35,2.77,1
stimuli/face.png,banana,mismatch,1.5,2.04,2
stimuli/banana.png,scissor,mismatch,1.89,2.84,2
stimuli/banana.png,banana,match,1.66,2.51,1
stimuli/zebra.png,face,mismatch,1.11,2.08,2
stimuli/zebra.png,zebra,match,1.98,1.74,1
stimuli/scissor.png,zebra,mismatch,1.6,2.18,2
stimuli/banana.png,scissor,mismatch,1.81,2.27,2
stimuli/face.png,face,match,1.72,1.97,1
stimuli/zebra.png,scissor,mismatch,1.19,2.14,2
stimuli/scissor.png,banana,mismatch,1.45,1.82,2
stimuli/face.png,face,match,1.96,2.41,1
stimuli/face.png,scissor,mismatch,1.77,2.48,2
stimuli/scissor.png,scissor,match,1.61,1.79,1
stimuli/scissor.png,banana,mismatch,1.63,1.42,2
stimuli/banana.png,zebra,mismatch,1.11,2.64,2
stimuli/banana.png,banana,match,1.91,2.77,1
stimuli/face.png,zebra,mismatch,1.11,2.04,2
stimuli/scissor.png,scissor,match,1.4,1.35,1
stimuli/scissor.png,scissor,match,1.48,2.79,1
stimuli/face.png,banana,mismatch,1.31,1.42,2
stimuli/scissor.png,scissor,match,1.29,2.24,1
stimuli/face.png,scissor,mismatch,1.99,1.3,2
stimuli/banana.png,scissor,mismatch,1.67,2.57,2
stimuli/banana.png,banana,match,2.0,2.57,1
stimuli/zebra.png,zebra,match,1.21,2.18,1
stimuli/face.png,scissor,mismatch,1.62,2.48,2
stimuli/zebra.png,face,mismatch,1.53,1.96,2
stimuli/face.png,face,match,1.67,1.36,1
stimuli/face.png,face,match,1.35,2.96,1
stimuli/scissor.png,zebra,mismatch,1.17,1.29,2
stimuli/scissor.png,zebra,mismatch,1.43,1.86,2
stimuli/banana.png,banana,match,1.71,2.87,1
stimuli/face.png,face,match,1.51,3.0,1
stimuli/face.png,zebra,mismatch,1.18,2.38,2
stimuli/banana.png,banana,match,1.22,2.24,1
stimuli/face.png,scissor,mismatch,1.82,2.45,2
stimuli/scissor.png,scissor,match,1.92,2.77,1
stimuli/scissor.png,scissor,match,1.54,1.47,1
stimuli/banana.png,zebra,mismatch,1.01,2.11,2
stimuli/scissor.png,scissor,match,1.93,1.19,1
stimuli/banana.png,face,mismatch,1.44,1.58,2
stimuli/zebra.png,zebra,match,1.96,1.52,1
stimuli/scissor.png,scissor,match,1.28,2.28,1
stimuli/banana.png,scissor,mismatch,1.82,1.61,2
stimuli/scissor.png,banana,mismatch,1.54,2.97,2
stimuli/scissor.png,scissor,match,1.25,1.48,1
stimuli/zebra.png,scissor,mismatch,1.39,1.93,2
stimuli/zebra.png,zebra,match,1.72,1.48,1
stimuli/scissor.png,scissor,match,1.52,2.69,1
stimuli/banana.png,scissor,mismatch,1.93,1.65,2
stimuli/zebra.png,scissor,mismatch,1.67,2.36,2
stimuli/zebra.png,zebra,match,1.25,2.18,1
stimuli/face.png,face,match,1.24,1.05,1
stimuli/scissor.png,zebra,mismatch,1.11,2.99,2
stimuli/face.png,scissor,mismatch,1.03,1.72,2
stimuli/face.png,face,match,1.72,2.99,1
stimuli/zebra.png,face,mismatch,1.95,2.61,2
stimuli/zebra.png,zebra,match,1.03,1.32,1
stimuli/scissor.png,scissor,match,1.37,2.54,1
stimuli/zebra.png,banana,mismatch,1.7,1.81,2
stimuli/scissor.png,zebra,mismatch,1.11,2.64,2
stimuli/zebra.png,zebra,match,1.51,2.97,1
stimuli/face.png,face,match,1.67,1.62,1
stimuli/scissor.png,zebra,mismatch,1.08,1.61,2
stimuli/banana.png,banana,match,1.6,2.76,1
stimuli/scissor.png,scissor,match,1.61,1.67,1
stimuli/face.png,zebra,mismatch,1.17,2.35,2
stimuli/banana.png,face,mismatch,1.44,2.28,2
stimuli/zebra.png,zebra,match,1.42,2.05,1
stimuli/scissor.png,scissor,match,1.34,2.76,1
stimuli/scissor.png,face,mismatch,1.24,1.96,2
stimuli/banana.png,banana,match,1.76,2.7,1
stimuli/zebra.png,zebra,match,1.43,2.02,1
stimuli/scissor.png,zebra,mismatch,1.99,2.68,2
stimuli/face.png,face,match,1.89,2.59,1
stimuli/zebra.png,zebra,match,1.93,2.99,1
stimuli/zebra.png,banana,mismatch,1.36,3.0,2
stimuli/banana.png,banana,match,1.44,1.06,1
stimuli/zebra.png,scissor,mismatch,1.36,1.91,2
stimuli/banana.png,zebra,mismatch,1.65,2.59,2
stimuli/banana.png,banana,match,1.96,1.66,1
stimuli/zebra.png,banana,mismatch,1.75,1.79,2
stimuli/banana.png,zebra,mismatch,1.19,2.36,2
stimuli/banana.png,banana,match,1.18,2.02,1
stimuli/face.png,banana,mismatch,1.21,2.76,2
stimuli/banana.png,banana,match,1.98,2.27,1
stimuli/face.png,banana,mismatch,1.86,2.41,2
stimuli/banana.png,banana,match,1.4,2.33,1
stimuli/zebra.png,face,mismatch,1.8,1.54,2
stimuli/zebra.png,zebra,match,1.8,1.73,1
stimuli/banana.png,banana,match,1.19,2.61,1
stimuli/scissor.png,zebra,mismatch,1.82,2.05,2
stimuli/scissor.png,banana,mismatch,1.5,1.12,2
stimuli/face.png,face,match,1.49,2.85,1
stimuli/face.png,scissor,mismatch,1.74,1.12,2
stimuli/banana.png,banana,match,1.5,1.06,1
stimuli/face.png,face,match,1.7,1.33,1
stimuli/banana.png,face,mismatch,1.53,2.7,2
stimuli/zebra.png,banana,mismatch,1.08,2.51,2
stimuli/zebra.png,zebra,match,1.1,1.36,1
stimuli/banana.png,face,mismatch,1.91,1.15,2
stimuli/scissor.png,zebra,mismatch,1.68,2.75,2
stimuli/banana.png,banana,match,1.71,1.94,1
stimuli/scissor.png,zebra,mismatch,1.97,2.3,2
stimuli/banana.png,scissor,mismatch,1.97,1.73,2
stimuli/scissor.png,scissor,match,1.14,1.41,1
stimuli/face.png,scissor,mismatch,1.47,1.45,2
stimuli/zebra.png,zebra,match,1.0,1.07,1
stimuli/banana.png,banana,match,1.71,2.77,1
stimuli/face.png,banana,mismatch,1.02,1.51,2
stimuli/face.png,face,match,1.61,2.21,1
stimuli/scissor.png,scissor,match,1.83,1.78,1
stimuli/face.png,scissor,mismatch,1.87,1.26,2
stimuli/banana.png,scissor,mismatch,1.54,1.76,2
stimuli/banana.png,banana,match,1.17,2.5,1
stimuli/scissor.png,scissor,match,1.19,2.92,1
stimuli/zebra.png,scissor,mismatch,1.3,1.46,2
stimuli/scissor.png,scissor,match,1.87,2.87,1
stimuli/banana.png,banana,match,1.14,2.22,1
stimuli/banana.png,zebra,mismatch,1.28,2.92,2
stimuli/zebra.png,banana,mismatch,1.64,2.92,2
stimuli/face.png,face,match,1.95,2.09,1
stimuli/banana.png,zebra,mismatch,1.46,1.59,2
stimuli/banana.png,banana,match,1.57,1.93,1
stimuli/scissor.png,zebra,mismatch,1.13,2.87,2
stimuli/scissor.png,scissor,match,1.35,1.72,1
stimuli/zebra.png,face,mismatch,1.3,1.46,2
stimuli/zebra.png,banana,mismatch,1.49,1.52,2
stimuli/banana.png,banana,match,1.57,1.29,1
stimuli/zebra.png,face,mismatch,1.07,1.17,2
stimuli/face.png,zebra,mismatch,1.58,1.79,2
stimuli/scissor.png,scissor,match,1.93,2.01,1
stimuli/zebra.png,banana,mismatch,1.72,1.51,2
stimuli/banana.png,banana,match,1.74,2.17,1
stimuli/zebra.png,zebra,match,1.23,1.89,1
stimuli/zebra.png,face,mismatch,1.66,2.55,2
stimuli/banana.png,banana,match,1.48,1.81,1
stimuli/zebra.png,scissor,mismatch,1.44,2.05,2
stimuli/face.png,scissor,mismatch,1.85,1.49,2
stimuli/zebra.png,zebra,match,1.58,1.1,1
stimuli/face.png,banana,mismatch,1.51,1.29,2
stimuli/face.png,zebra,mismatch,1.81,1.31,2
stimuli/zebra.png,zebra,match,1.61,1.58,1
stimuli/face.png,face,match,1.73,2.81,1
stimuli/face.png,banana,mismatch,1.03,1.9,2
stimuli/zebra.png,zebra,match,1.61,1.84,1
stimuli/zebra.png,face,mismatch,1.12,1.24,2
stimuli/face.png,face,match,1.46,2.06,1
stimuli/scissor.png,scissor,match,1.06,1.29,1
stimuli/zebra.png,scissor,mismatch,1.65,1.26,2
stimuli/face.png,face,match,1.38,2.78,1
stimuli/scissor.png,face,mismatch,1.38,1.59,2
stimuli/face.png,face,match,1.76,2.58,1
stimuli/banana.png,scissor,mismatch,1.46,1.46,2
stimuli/zebra.png,zebra,match,1.52,2.84,1
stimuli/zebra.png,banana,mismatch,1.07,1.57,2
stimuli/scissor.png,face,mismatch,1.05,2.8,2
stimuli/face.png,face,match,1.33,1.27,1
stimuli/face.png,scissor,mismatch,1.03,2.46,2
stimuli/scissor.png,zebra,mismatch,1.92,1.33,2
stimuli/scissor.png,scissor,match,1.76,1.87,1
stimuli/banana.png,zebra,mismatch,1.4,2.65,2
stimuli/zebra.png,face,mismatch,1.69,1.05,2
stimuli/scissor.png,scissor,match,1.13,1.06,1
stimuli/scissor.png,scissor,match,1.47,2.24,1
