image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/scissor.png,scissor,match,1.57,1.29,2
stimuli/face.png,face,match,1.1,1.12,2
stimuli/zebra.png,banana,mismatch,1.93,2.44,1
stimuli/face.png,face,match,1.98,1.79,2
stimuli/zebra.png,scissor,mismatch,1.7,2.04,1
stimuli/zebra.png,scissor,mismatch,1.98,1.9,1
stimuli/banana.png,banana,match,1.94,1.93,2
stimuli/scissor.png,scissor,match,1.18,1.91,2
stimuli/banana.png,zebra,mismatch,1.13,1.87,1
stimuli/banana.png,zebra,mismatch,1.85,2.22,1
stimuli/zebra.png,zebra,match,1.35,2.37,2
stimuli/banana.png,scissor,mismatch,1.78,1.05,1
stimuli/scissor.png,scissor,match,1.74,2.56,2
stimuli/banana.png,banana,match,1.22,2.05,2
stimuli/scissor.png,zebra,mismatch,1.53,2.2,1
stimuli/scissor.png,scissor,match,1.51,2.52,2
stimuli/face.png,scissor,mismatch,1.21,1.79,1
stimuli/scissor.png,scissor,match,1.5,2.37,2
stimuli/face.png,face,match,1.44,2.68,2
stimuli/face.png,scissor,mismatch,1.61,1.56,1
stimuli/scissor.png,face,mismatch,1.39,2.8,1
stimuli/face.png,face,match,1.92,1.93,2
stimuli/zebra.png,zebra,match,1.03,2.2,2
stimuli/zebra.png,banana,mismatch,1.28,1.34,1
stimuli/banana.png,banana,match,1.55,2.54,2
stimuli/face.png,face,match,1.53,1.12,2
stimuli/scissor.png,zebra,mismatch,1.66,2.14,1
stimuli/face.png,face,match,1.45,2.12,2
stimuli/zebra.png,zebra,match,1.74,2.41,2
stimuli/face.png,scissor,mismatch,1.57,2.73,1
stimuli/banana.png,scissor,mismatch,1.74,2.62,1
stimuli/scissor.png,scissor,match,1.34,1.94,2
stimuli/face.png,scissor,mismatch,1.92,1.41,1
stimuli/zebra.png,zebra,match,1.86,2.15,2
stimuli/zebra.png,banana,mismatch,1.63,2.82,1
stimuli/face.png,face,match,1.46,1.56,2
stimuli/zebra.png,zebra,match,1.91,2.32,2
stimuli/banana.png,zebra,mismatch,1.97,1.23,1
stimuli/banana.png,banana,match,1.64,2.05,2
stimuli/scissor.png,scissor,match,1.6,1.03,2
stimuli/scissor.png,zebra,mismatch,1.97,2.14,1
stimuli/face.png,scissor,mismatch,1.85,2.28,1
stimuli/scissor.png,scissor,match,1.55,2.03,2
stimuli/face.png,banana,mismatch,1.26,2.65,1
stimuli/banana.png,banana,match,1.54,2.01,2
stimuli/face.png,face,match,1.96,2.52,2
stimuli/banana.png,zebra,mismatch,1.86,1.47,1
stimuli/zebra.png,zebra,match,1.44,2.68,2
stimuli/face.png,banana,mismatch,1.13,2.29,1
stimuli/scissor.png,banana,mismatch,2.0,2.28,1
stimuli/scissor.png,scissor,match,1.64,2.25,2
stimuli/banana.png,banana,match,1.65,1.41,2
stimuli/zebra.png,scissor,mismatch,1.71,1.36,1
stimuli/scissor.png,banana,mismatch,1.07,2.81,1
stimuli/face.png,face,match,1.18,2.02,2
stimuli/face.png,face,match,1.03,1.93,2
stimuli/scissor.png,zebra,mismatch,1.95,1.84,1
stimuli/banana.png,zebra,mismatch,1.82,2.8,1
stimuli/zebra.png,zebra,match,1.44,2.78,2
stimuli/scissor.png,banana,mismatch,1.16,1.94,1
stimuli/scissor.png,scissor,match,1.67,1.68,2
stimuli/banana.png,banana,match,1.4,2.6,2
stimuli/zebra.png,face,mismatch,1.87,1.08,1
stimuli/banana.png,banana,match,1.97,2.03,2
stimuli/zebra.png,face,mismatch,1.07,1.06,1
stimuli/banana.png,scissor,mismatch,1.64,2.06,1
stimuli/face.png,face,match,1.98,2.93,2
stimuli/banana.png,banana,match,1.84,2.12,2
stimuli/face.png,zebra,mismatch,1.1,2.98,1
stimuli/zebra.png,zebra,match,1.33,2.33,2
stimuli/banana.png,face,mismatch,1.22,3.0,1
stimuli/zebra.png,face,mismatch,1.02,1.27,1
stimuli/face.png,face,match,1.19,1.48,2
stimuli/zebra.png,scissor,mismatch,1.83,1.47,1
stimuli/banana.png,scissor,mismatch,1.19,2.24,1
stimuli/scissor.png,scissor,match,1.98,2.61,2
stimuli/face.png,face,match,1.69,1.08,2
stimuli/banana.png,face,mismatch,1.2,2.26,1
stimuli/zebra.png,face,mismatch,1.39,2.58,1
stimuli/banana.png,banana,match,1.21,2.7,2
stimuli/face.png,banana,mismatch,1.18,1.74,1
stimuli/banana.png,banana,match,1.84,2.38,2
stimuli/zebra.png,banana,mismatch,1.45,1.55,1
stimuli/scissor.png,scissor,match,1.33,1.93,2
stimuli/zebra.png,face,mismatch,1.81,2.92,1
stimuli/face.png,banana,mismatch,1.21,1.52,1
stimuli/zebra.png,zebra,match,1.74,2.8,2
stimuli/zebra.png,scissor,mismatch,1.27,1.69,1
stimuli/scissor.png,banana,mismatch,1.17,1.99,1
stimuli/banana.png,banana,match,1.54,2.58,2
stimuli/banana.png,zebra,mismatch,1.53,1.32,1
stimuli/zebra.png,zebra,match,1.61,2.84,2
stimuli/scissor.png,banana,mismatch,1.37,1.57,1
stimuli/scissor.png,scissor,match,1.7,2.72,2
stimuli/face.png,scissor,mismatch,1.04,2.93,1
stimuli/zebra.png,zebra,match,1.08,2.28,2
stimuli/banana.png,banana,match,1.56,1.98,2
stimuli/zebra.png,banana,mismatch,1.84,2.7,1
stimuli/face.png,scissor,mismatch,1.2,2.9,1
stimuli/zebra.png,zebra,match,1.26,1.02,2
stimuli/scissor.png,scissor,match,1.18,1.41,2
stimuli/scissor.png,banana,mismatch,1.28,2.43,1
stimuli/zebra.png,face,mismatch,1.21,1.83,1
stimuli/zebra.png,zebra,match,1.7,2.93,2
stimuli/face.png,banana,mismatch,1.97,2.61,1
stimuli/banana.png,banana,match,1.08,1.88,2
stimuli/scissor.png,scissor,match,1.7,2.69,2
stimuli/banana.png,scissor,mismatch,1.36,2.24,1
stimuli/banana.png,banana,match,1.61,1.06,2
stimuli/zebra.png,scissor,mismatch,1.14,1.99,1
stimuli/scissor.png,zebra,mismatch,1.75,1.1,1
stimuli/banana.png,banana,match,1.95,1.99,2
stimuli/zebra.png,zebra,match,1.99,2.76,2
stimuli/banana.png,scissor,mismatch,1.26,1.19,1
stimuli/zebra.png,zebra,match,1.58,2.22,2
stimuli/scissor.png,scissor,match,1.74,1.81,2
stimuli/face.png,banana,mismatch,1.19,2.46,1
stimuli/zebra.png,zebra,match,1.57,1.26,2
stimuli/scissor.png,zebra,mismatch,2.0,2.28,1
stimuli/face.png,zebra,mismatch,1.77,1.66,1
stimuli/zebra.png,zebra,match,1.02,2.82,2
stimuli/banana.png,scissor,mismatch,1.54,1.83,1
stimuli/banana.png,scissor,mismatch,1.68,2.82,1
stimuli/face.png,face,match,1.09,1.61,2
stimuli/scissor.png,zebra,mismatch,1.16,2.51,1
stimuli/banana.png,zebra,mismatch,1.79,1.25,1
stimuli/scissor.png,scissor,match,1.26,2.82,2
stimuli/zebra.png,zebra,match,1.14,1.07,2
stimuli/scissor.png,zebra,mismatch,1.38,1.2,1
stimuli/zebra.png,banana,mismatch,1.31,2.58,1
stimuli/banana.png,banana,match,1.88,2.59,2
stimuli/banana.png,banana,match,1.38,2.14,2
stimuli/zebra.png,banana,mismatch,1.88,1.77,1
stimuli/face.png,face,match,1.29,1.14,2
stimuli/scissor.png,banana,mismatch,1.55,2.02,1
stimuli/face.png,face,match,1.32,1.46,2
stimuli/zebra.png,zebra,match,1.08,2.09,2
stimuli/zebra.png,face,mismatch,1.63,1.99,1
stimuli/face.png,face,match,1.96,2.69,2
stimuli/scissor.png,face,mismatch,1.05,2.86,1
stimuli/banana.png,zebra,mismatch,1.9,1.63,1
stimuli/scissor.png,scissor,match,1.72,1.14,2
stimuli/zebra.png,banana,mismatch,1.81,2.83,1
stimuli/face.png,scissor,mismatch,1.3,1.15,1
stimuli/scissor.png,scissor,match,1.77,1.81,2
stimuli/zebra.png,zebra,match,1.98,2.31,2
stimuli/banana.png,zebra,mismatch,1.25,1.4,1
stimuli/face.png,zebra,mismatch,1.24,2.2,1
stimuli/scissor.png,scissor,match,1.01,1.71,2
stimuli/face.png,banana,mismatch,1.21,1.54,1
stimuli/zebra.png,zebra,match,1.73,1.78,2
stimuli/face.png,banana,mismatch,1.12,1.84,1
stimuli/face.png,zebra,mismatch,1.74,2.88,1
stimuli/scissor.png,scissor,match,1.6,2.01,2
stimuli/banana.png,face,mismatch,1.69,1.64,1
stimuli/face.png,scissor,mismatch,1.02,1.54,1
stimuli/scissor.png,scissor,match,1.23,2.89,2
stimuli/face.png,banana,mismatch,1.91,2.64,1
stimuli/banana.png,scissor,mismatch,1.83,1.84,1
stimuli/zebra.png,zebra,match,1.69,2.17,2
stimuli/scissor.png,scissor,match,1.89,2.6,2
stimuli/banana.png,scissor,mismatch,1.89,1.27,1
stimuli/zebra.png,face,mismatch,1.71,2.9,1
stimuli/face.png,face,match,1.09,1.67,2
stimuli/banana.png,scissor,mismatch,1.31,2.85,1
stimuli/face.png,face,match,1.84,2.42,2
stimuli/face.png,face,match,1.8,1.36,2
stimuli/banana.png,face,mismatch,1.19,1.45,1
stimuli/zebra.png,banana,mismatch,1.45,1.05,1
stimuli/zebra.png,zebra,match,1.9,2.74,2
stimuli/scissor.png,scissor,match,1.93,1.19,2
stimuli/face.png,scissor,mismatch,1.18,1.31,1
stimuli/zebra.png,zebra,match,1.62,1.76,2
stimuli/scissor.png,zebra,mismatch,1.81,1.15,1
stimuli/zebra.png,face,mismatch,1.71,2.14,1
stimuli/zebra.png,zebra,match,1.74,2.16,2
stimuli/banana.png,banana,match,1.14,1.3,2
stimuli/scissor.png,face,mismatch,1.43,1.96,1
stimuli/scissor.png,zebra,mismatch,1.26,1.8,1
stimuli/face.png,face,match,1.77,1.8,2
stimuli/banana.png,banana,match,1.97,2.05,2
stimuli/face.png,scissor,mismatch,1.3,2.77,1
stimuli/banana.png,zebra,mismatch,1.1,2.46,1
stimuli/face.png,face,match,2.0,2.99,2
stimuli/scissor.png,banana,mismatch,1.66,2.12,1
stimuli/zebra.png,face,mismatch,1.61,2.51,1
stimuli/zebra.png,zebra,match,1.48,1.46,2
stimuli/scissor.png,zebra,mismatch,1.99,2.89,1
stimuli/face.png,face,match,1.65,2.23,2
stimuli/banana.png,banana,match,1.8,1.35,2
stimuli/zebra.png,banana,mismatch,1.2,1.86,1
stimuli/face.png,face,match,1.09,2.62,2
stimuli/face.png,scissor,mismatch,1.56,2.7,1
stimuli/scissor.png,scissor,match,1.63,1.81,2
stimuli/face.png,face,match,1.51,2.17,2
stimuli/banana.png,zebra,mismatch,1.12,2.02,1
stimuli/banana.png,banana,match,1.34,2.58,2
stimuli/face.png,face,match,1.16,1.03,2
stimuli/zebra.png,face,mismatch,1.48,1.36,1
stimuli/banana.png,banana,match,1.57,1.4,2
stimuli/face.png,scissor,mismatch,1.37,1.91,1
stimuli/banana.png,banana,match,1.52,2.45,2
stimuli/banana.png,banana,match,1.29,2.46,2
stimuli/zebra.png,face,mismatch,1.14,1.09,1
stimuli/scissor.png,face,mismatch,1.25,1.09,1
stimuli/scissor.png,scissor,match,1.9,2.76,2
stimuli/face.png,banana,mismatch,1.09,2.17,1
stimuli/face.png,zebra,mismatch,1.24,2.41,1
stimuli/scissor.png,scissor,match,1.52,1.86,2
stimuli/zebra.png,face,mismatch,1.13,1.91,1
stimuli/zebra.png,zebra,match,1.08,2.5,2
stimuli/face.png,face,match,1.07,2.26,2
stimuli/zebra.png,banana,mismatch,1.91,1.17,1
stimuli/banana.png,zebra,mismatch,1.27,1.95,1
stimuli/banana.png,banana,match,1.81,1.13,2
stimuli/scissor.png,zebra,mismatch,1.05,1.39,1
stimuli/banana.png,banana,match,1.49,1.06,2
stimuli/scissor.png,face,mismatch,1.98,2.63,1
stimuli/face.png,face,match,1.52,2.28,2
stimuli/zebra.png,zebra,match,1.7,1.99,2
stimuli/face.png,banana,mismatch,1.07,1.46,1
stimuli/banana.png,banana,match,1.72,2.64,2
stimuli/face.png,zebra,mismatch,1.45,1.12,1
stimuli/scissor.png,banana,mismatch,1.3,1.03,1
stimuli/banana.png,banana,match,1.86,1.7,2
stimuli/zebra.png,scissor,mismatch,1.01,1.94,1
stimuli/scissor.png,zebra,mismatch,1.97,1.49,1
stimuli/zebra.png,zebra,match,1.3,2.36,2
stimuli/scissor.png,face,mismatch,1.52,2.87,1
stimuli/scissor.png,scissor,match,1.46,2.53,2
stimuli/banana.png,scissor,mismatch,1.48,1.63,1
stimuli/face.png,scissor,mismatch,1.6,1.59,1
stimuli/zebra.png,zebra,match,1.02,2.27,2
stimuli/scissor.png,banana,mismatch,1.61,1.12,1
stimuli/banana.png,face,mismatch,1.96,2.85,1
stimuli/face.png,face,match,1.91,1.94,2
stimuli/zebra.png,zebra,match,1.2,1.34,2
stimuli/scissor.png,banana,mismatch,1.25,2.81,1
stimuli/scissor.png,scissor,match,1.2,1.33,2
stimuli/banana.png,zebra,mismatch,1.02,1.4,1
stimuli/face.png,face,match,1.0,1.42,2
stimuli/face.png,scissor,mismatch,1.88,2.21,1
