image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/scissor.png,scissor,match,1.89,2.08,2
stimuli/banana.png,scissor,mismatch,1.53,2.4,1
stimuli/zebra.png,scissor,mismatch,1.34,1.87,1
stimuli/zebra.png,zebra,match,1.31,1.59,2
stimuli/banana.png,zebra,mismatch,1.77,1.51,1
stimuli/face.png,face,match,2.0,1.35,2
stimuli/scissor.png,scissor,match,1.29,2.51,2
stimuli/zebra.png,face,mismatch,1.18,2.12,1
stimuli/scissor.png,scissor,match,1.28,2.88,2
stimuli/banana.png,zebra,mismatch,1.51,1.07,1
stimuli/scissor.png,banana,mismatch,1.44,2.55,1
stimuli/banana.png,banana,match,1.28,2.06,2
stimuli/scissor.png,zebra,mismatch,1.5,1.48,1
stimuli/scissor.png,zebra,mismatch,1.83,2.06,1
stimuli/face.png,face,match,1.07,2.65,2
stimuli/banana.png,banana,match,1.99,1.19,2
stimuli/face.png,scissor,mismatch,1.14,1.92,1
stimuli/banana.png,banana,match,1.97,2.96,2
stimuli/zebra.png,zebra,match,1.35,2.49,2
stimuli/zebra.png,banana,mismatch,1.76,2.48,1
stimuli/face.png,face,match,1.53,1.34,2
stimuli/banana.png,banana,match,1.75,2.44,2
stimuli/face.png,scissor,mismatch,1.3,1.41,1
stimuli/banana.png,banana,match,1.19,2.51,2
stimuli/zebra.png,scissor,mismatch,1.97,2.48,1
stimuli/banana.png,banana,match,1.86,1.09,2
stimuli/face.png,face,match,1.34,1.23,2
stimuli/zebra.png,face,mismatch,1.91,2.44,1
stimuli/banana.png,banana,match,1.97,1.02,2
stimuli/scissor.png,zebra,mismatch,1.68,2.83,1
stimuli/zebra.png,banana,mismatch,1.15,1.93,1
stimuli/zebra.png,zebra,match,1.57,1.87,2
stimuli/scissor.png,scissor,match,1.96,1.01,2
stimuli/banana.png,face,mismatch,1.99,1.1,1
stimuli/banana.png,banana,match,1.22,1.29,2
stimuli/face.png,face,match,1.57,1.83,2
stimuli/scissor.png,face,mismatch,1.38,2.27,1
stimuli/zebra.png,zebra,match,1.21,2.39,2
stimuli/zebra.png,face,mismatch,1.49,2.29,1
stimuli/face.png,scissor,mismatch,1.99,1.37,1
stimuli/scissor.png,scissor,match,1.19,2.32,2
stimuli/scissor.png,scissor,match,1.38,1.96,2
stimuli/face.png,zebra,mismatch,1.69,2.8,1
stimuli/scissor.png,banana,mismatch,1.49,2.98,1
stimuli/banana.png,banana,match,1.44,2.32,2
stimuli/face.png,face,match,1.3,2.5,2
stimuli/scissor.png,zebra,mismatch,1.32,2.79,1
stimuli/face.png,face,match,1.69,1.6,2
stimuli/face.png,zebra,mismatch,1.88,1.69,1
stimuli/zebra.png,zebra,match,1.38,1.67,2
stimuli/zebra.png,zebra,match,1.83,2.96,2
stimuli/face.png,scissor,mismatch,1.82,1.2,1
stimuli/zebra.png,zebra,match,1.3,2.58,2
stimuli/zebra.png,face,mismatch,1.43,1.17,1
stimuli/banana.png,banana,match,1.56,1.38,2
stimuli/zebra.png,zebra,match,1.78,2.86,2
stimuli/scissor.png,banana,mismatch,1.13,1.24,1
stimuli/zebra.png,zebra,match,1.16,1.7,2
stimuli/scissor.png,banana,mismatch,1.19,2.79,1
stimuli/face.png,face,match,1.93,2.55,2
stimuli/zebra.png,banana,mismatch,1.53,2.68,1
stimuli/banana.png,scissor,mismatch,1.31,2.42,1
