image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/zèbre.png,banane,mismatch,1.55,1.68,1
stimuli/banane.png,banane,match,1.04,1.5,2
stimuli/ciseau.png,ciseau,match,1.67,2.88,2
stimuli/banane.png,ciseau,mismatch,1.09,1.25,1
stimuli/face.png,face,match,1.02,2.58,2
stimuli/zèbre.png,face,mismatch,1.44,1.59,1
stimuli/banane.png,zèbre,mismatch,1.32,2.59,1
stimuli/zèbre.png,zèbre,match,1.69,2.44,2
stimuli/banane.png,banane,match,1.79,2.33,2
stimuli/ciseau.png,banane,mismatch,1.76,2.15,1
stimuli/ciseau.png,ciseau,match,1.12,2.34,2
stimuli/banane.png,banane,match,1.46,1.72,2
stimuli/face.png,ciseau,mismatch,1.09,1.68,1
stimuli/zèbre.png,zèbre,match,1.73,1.34,2
stimuli/face.png,zèbre,mismatch,1.04,2.89,1
stimuli/zèbre.png,zèbre,match,1.63,1.08,2
stimuli/zèbre.png,banane,mismatch,1.29,1.95,1
stimuli/face.png,banane,mismatch,1.06,2.83,1
stimuli/face.png,face,match,1.0,2.74,2
stimuli/ciseau.png,ciseau,match,1.1,1.07,2
stimuli/banane.png,face,mismatch,1.8,1.87,1
stimuli/ciseau.png,ciseau,match,1.88,1.3,2
stimuli/face.png,face,match,1.54,2.15,2
stimuli/banane.png,ciseau,mismatch,1.88,1.96,1
stimuli/face.png,zèbre,mismatch,1.11,1.87,1
stimuli/banane.png,banane,match,1.65,2.9,2
stimuli/ciseau.png,ciseau,match,1.15,1.32,2
stimuli/face.png,ciseau,mismatch,1.5,1.68,1
stimuli/face.png,face,match,1.8,2.88,2
stimuli/zèbre.png,zèbre,match,1.29,2.89,2
stimuli/zèbre.png,ciseau,mismatch,1.27,2.87,1
stimuli/ciseau.png,ciseau,match,1.37,1.77,2
stimuli/zèbre.png,face,mismatch,1.28,1.82,1
stimuli/ciseau.png,zèbre,mismatch,1.73,2.83,1
stimuli/banane.png,banane,match,1.53,1.67,2
stimuli/zèbre.png,zèbre,match,1.77,2.39,2
stimuli/zèbre.png,face,mismatch,1.01,2.07,1
stimuli/ciseau.png,ciseau,match,1.62,1.86,2
stimuli/ciseau.png,zèbre,mismatch,1.75,2.11,1
stimuli/zèbre.png,banane,mismatch,1.11,2.13,1
stimuli/ciseau.png,ciseau,match,1.23,1.16,2
stimuli/banane.png,banane,match,1.07,2.67,2
stimuli/ciseau.png,zèbre,mismatch,1.9,2.31,1
stimuli/zèbre.png,zèbre,match,1.74,2.66,2
stimuli/ciseau.png,face,mismatch,1.4,2.06,1
stimuli/zèbre.png,zèbre,match,1.25,2.34,2
stimuli/zèbre.png,ciseau,mismatch,1.61,1.19,1
stimuli/face.png,zèbre,mismatch,1.63,2.58,1
stimuli/ciseau.png,ciseau,match,1.29,2.35,2
stimuli/ciseau.png,ciseau,match,1.55,2.98,2
stimuli/zèbre.png,banane,mismatch,1.37,1.07,1
stimuli/ciseau.png,face,mismatch,1.02,2.08,1
stimuli/banane.png,banane,match,1.48,2.1,2
stimuli/face.png,ciseau,mismatch,1.69,2.99,1
stimuli/zèbre.png,zèbre,match,1.19,1.07,2
stimuli/banane.png,banane,match,1.29,2.84,2
stimuli/ciseau.png,banane,mismatch,1.66,2.91,1
stimuli/ciseau.png,ciseau,match,1.41,1.09,2
stimuli/banane.png,banane,match,1.69,1.87,2
stimuli/ciseau.png,zèbre,mismatch,1.37,1.2,1
stimuli/zèbre.png,zèbre,match,1.35,2.29,2
stimuli/ciseau.png,ciseau,match,1.73,1.33,2
stimuli/face.png,banane,mismatch,1.8,2.72,1
stimuli/banane.png,face,mismatch,1.23,1.74,1
stimuli/zèbre.png,zèbre,match,1.28,1.97,2
